index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,Null,Quality,CpH
951,KO.TASB,20120908_105145,-3.2181,135.0978,32.3,6.1,91.76,SKS,85.76,44.75,3.9,0.98,35.76,44.75,0,0.98,TRUE,Good,0.96
952,KO.TASB,20130406_044236,-3.4714,138.4743,69.4,7,89.79,SKS,-6.21,44.75,3,0.98,-55.21,44.75,0.3,0.98,TRUE,Good,0.93
953,KO.TASB,20131012_021028,10.8358,-62.3025,82.1,6,289.09,SKS,-77.91,44.75,2.8,0.98,53.09,44.75,0.3,0.98,TRUE,Fair,0.85
954,KO.TASB,20140113_040104,18.9922,-66.8685,30.9,6.3,298.05,SKS,-60.95,44.75,3.1,0.98,-16.95,17,0,0.18,TRUE,Good,0.91
955,KO.TASB,20140218_092714,14.596,-58.9719,28.3,6.5,289.69,SKS,-89.31,44.75,0.6,0.98,60.69,44.75,0.4,0.98,TRUE,Good,0.96
956,KO.TASB,20160212_100224,-9.6338,119.4013,28,6.3,106.78,SKS,49.78,19.5,0.5,0.4,59.78,18.5,0.5,0.35,FALSE,Fair,0.72
957,KO.TASB,20161221_001714,-7.5082,127.9206,152,6.7,99.64,SKS,4.64,44.75,3.9,0.98,-41.36,44.75,0.2,0.98,TRUE,Fair,0.82
958,KO.TASB,20171024_104747,-7.2364,123.0401,549.19,6.7,102.59,SKS,7.59,24.5,3.9,0.9,-42.41,44.75,0,0.98,TRUE,Good,0.93
959,KO.TASB,20180325_201447,-6.6247,129.8138,169,6.4,97.75,SKS,-88.25,25.25,3.9,0.88,41.75,44.75,0.1,0.98,TRUE,Good,0.97
960,KO.TASB,20180821_213147,10.7791,-62.907,146.18,7.3,289.46,SKS,-86.54,14.75,0.9,0.4,73,44.75,0.5,0.98,FALSE,Poor,0.37
961,KO.TASB,20180828_070811,-10.8859,124.1187,14,6.2,104.64,SKS,-84.36,26.5,3.9,0.75,-46.36,44.75,0,0.98,TRUE,Good,0.91
962,KO.TASB,20190406_215501,-6.8492,125.014,539,6.3,101.01,SKS,7.01,44.75,3.9,0.98,-41.99,44.75,0.1,0.98,TRUE,Good,0.93
963,KO.TASB,20200926_171022,-48.0314,31.7636,10,6.1,188.35,SKS,85.35,20.75,1.4,0.88,53.35,44.75,0.5,0.98,TRUE,Good,0.91
964,TG.ABST,20120130_051059,-14.2139,-75.6584,34.2,6.4,278.52,SKKS,41.52,44.75,1.4,0.98,47.52,44.75,1.3,0.98,FALSE,Poor,0.58
965,TG.ABST,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.87,SKKS,80.87,44.75,2.7,0.98,32.87,44.75,0.5,0.98,FALSE,Poor,0.64
966,TG.ABST,20150916_225915,-31.618,-71.745,26.7,6.4,258.85,SKKS,-25.15,44.75,3.9,0.98,-79.15,44.75,0.4,0.98,TRUE,Fair,0.89
967,TG.ABST,20160528_094659,-56.2409,-26.9353,78,7.2,214.98,SKS,-64.02,44.75,3.9,0.98,62.98,44.75,0,0.98,TRUE,Good,0.97
968,TG.ABST,20101208_052435,-56.4318,-25.64,29,6.3,214.31,SKS,-48.69,44.75,3.6,0.98,-3.69,23.75,0.1,0.98,TRUE,Fair,0.8
969,TG.ABST,20110225_130726,17.8214,-95.1708,130.6,6,317.77,SKS,40.77,44.75,2.5,0.98,-1.23,44.75,0.4,0.98,TRUE,Fair,0.81
970,TG.ABST,20110306_123158,-18.2064,-69.5006,114.5,6.3,270.66,SKS,29.66,6,1.7,0.25,43.66,44.75,1.4,0.98,FALSE,Fair,0.53
971,TG.ABST,20110306_143242,-56.41,-26.68,101.2,6.5,214.74,SKS,48.74,44.75,3.9,0.98,23.74,44.75,3.9,0.98,FALSE,Poor,0.56
972,TG.ABST,20110824_174611,-7.6203,-74.538,149.3,7,283.25,SKS,36.25,44.75,1.6,0.98,81.25,44.75,1.1,0.98,FALSE,Poor,0.65
973,TG.ABST,20120121_184713,14.933,-93.1422,63.5,6.2,314.38,SKS,36.38,44.75,1.9,0.98,-1.62,44.75,0.4,0.98,TRUE,Fair,0.86
974,TG.ABST,20120130_051059,-14.2139,-75.6584,34.2,6.4,278.52,SKS,19.52,4.5,2.8,0.7,61.52,44.75,0.6,0.98,FALSE,Poor,0.78
975,TG.ABST,20120305_074609,-28.2579,-63.2916,551.9,6.1,257.51,SKS,14,44.75,2,0.98,8,44.75,2.2,0.98,FALSE,Fair,0.43
976,TG.ABST,20120417_035015,-32.6374,-71.5641,29.7,6.7,257.63,SKS,58.63,44.75,2.1,0.98,-65.37,44.75,3.8,0.98,FALSE,Poor,0.67
977,TG.ABST,20120417_071349,-5.5336,147.125,208.2,6.9,84.39,SKS,6.39,44.75,2.1,0.98,46.39,17,0.7,0.55,FALSE,Poor,0.68
978,TG.ABST,20130207_185916,-11.0207,165.7077,13.7,6.7,75.34,SKS,7.34,44.75,2,0.98,35.34,44.75,1.2,0.98,FALSE,Poor,0.78
979,TG.ABST,20130222_120158,-27.9052,-63.1349,585.6,6.1,257.75,SKS,34.75,14.25,1.5,0.4,42.75,44.75,1.5,0.85,FALSE,Fair,0.52
980,TG.ABST,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.87,SKS,70.87,44.75,2.8,0.98,28.87,44.75,1.2,0.98,FALSE,Poor,0.64
981,TG.ABST,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.4,SKS,59,44.75,2.9,0.98,2,44.75,1.2,0.98,FALSE,Poor,0.58
982,TG.ABST,20130901_115232,-7.5393,128.2569,135.2,6.5,98.48,SKS,29.48,4.25,1.9,0.32,54.48,44.75,1.1,0.98,TRUE,Good,0.93
983,TG.ABST,20131012_021028,10.8358,-62.3025,82.1,6,288.27,SKS,27.27,44.75,3.7,0.98,78.27,44.75,0.5,0.98,FALSE,Poor,0.3
984,TG.ABST,20140113_040104,18.9922,-66.8685,30.9,6.3,297.16,SKS,-71.84,44.75,3.9,0.98,57.16,44.75,0.2,0.98,TRUE,Good,0.92
985,TG.ABST,20140218_092714,14.596,-58.9719,28.3,6.5,288.75,SKS,9.75,44.75,3.9,0.98,-36.25,44.75,0.3,0.98,TRUE,Good,0.97
986,TG.ABST,20140413_123619,-11.4669,161.9601,34.2,7.4,78.6,SKS,4.6,44.75,1.4,0.98,38.6,17,0.7,0.5,TRUE,Fair,0.81
987,TG.ABST,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.4,SKS,62.4,44.75,3,0.98,-11.6,44.75,1.4,0.98,FALSE,Poor,0.65
988,TG.ABST,20151217_194953,15.8009,-93.6294,85,6.6,315.3,SKS,24.3,44.75,3.9,0.98,-37.7,44.75,0.3,0.98,TRUE,Good,0.93
989,TG.AMBR,20101208_052435,-56.4318,-25.64,29,6.3,214.63,SKS,-53.37,44.75,3.9,0.98,-5.37,44.75,0.1,0.98,FALSE,Poor,0.6
990,TG.AMBR,20101213_011442,-6.5265,155.6959,144.8,6.2,79.1,SKS,7.1,44.75,0.6,0.98,37.1,44.75,0.4,0.98,TRUE,Fair,0.89
991,TG.AMBR,20101229_065422,-19.7784,168.1477,34.9,6.3,81.26,SKS,76.26,31.5,3.7,0.92,28.26,44.75,0.2,0.98,TRUE,Fair,0.87
992,TG.AMBR,20110109_100343,-19.2745,168.3791,20.7,6.5,80.58,SKS,51,44.75,0.9,0.98,45,44.75,0.8,0.98,FALSE,Good,0.66
993,TG.AMBR,20110620_163600,-21.771,-68.3834,126.2,6.5,267.34,SKS,20.34,44.75,3.9,0.98,84.34,44.75,0.5,0.98,TRUE,Fair,0.81
994,TG.AMBR,20110715_132602,-60.9862,-23.6628,8.6,6.1,210.05,SKS,40.05,44.75,2.6,0.98,86.05,44.75,0.5,0.98,TRUE,Fair,0.83
995,TG.AMBR,20110902_134710,-28.4135,-63.136,592.7,6.7,257.89,SKS,25.89,18.5,1.3,0.65,29.89,44.75,1.3,0.98,FALSE,Good,0.65
996,TG.AMBR,20110903_044858,-56.5611,-26.9231,96.3,6.4,215.03,SKS,26.03,25,3.9,0.4,64.03,44.75,0.1,0.98,TRUE,Fair,0.89
997,TG.AMBR,20111014_033515,-6.6259,147.9311,43.2,6.5,84.69,SKS,8.69,44.75,0.8,0.98,37.69,44.75,0.4,0.98,TRUE,Good,0.94
998,TG.AMBR,20111018_050506,-5.7682,151.1049,29.8,6,81.81,SKS,-11.19,44.75,2.3,0.98,-50.19,44.75,0.2,0.98,TRUE,Fair,0.86
999,TG.AMBR,20111028_185434,-14.5572,-76.1207,29,7,279.25,SKS,20.25,4.5,2.2,0.65,62.25,44.75,0.5,0.98,TRUE,Fair,0.85
1000,TG.AMBR,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.82,SKS,35.82,7,1.4,0.2,38.82,14.75,1.4,0.3,FALSE,Good,0.54
1001,TG.AMBR,20111211_095456,-56.049,-28.2135,130.6,6.3,215.97,SKS,-55.03,44.75,3.9,0.98,-12.03,29,0.1,0.98,TRUE,Fair,0.86
1002,TG.AMBR,20120121_184713,14.933,-93.1422,63.5,6.2,314.86,SKS,35.86,44.75,3.7,0.98,-14.14,44.75,0.3,0.98,TRUE,Good,0.92
1003,TG.AMBR,20120122_055343,-56.9317,-25.2293,18.7,6,214.05,SKS,-47.95,44.75,3.9,0.98,0.05,44.75,0.5,0.98,FALSE,Poor,0.79
1004,TG.AMBR,20120214_081957,-10.371,161.1898,69.3,6.4,78.1,SKS,-16.9,44.75,3.9,0.98,24.1,44.75,0.1,0.98,TRUE,Fair,0.87
1005,TG.AMBR,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.86,SKS,25.86,19.75,1.5,0.9,43.86,44.75,1.1,0.98,FALSE,Fair,0.75
1006,TG.AMBR,20120528_050723,-28.021,-63.1134,591.1,6.7,258.24,SKS,32.24,18.5,1.6,0.68,42.24,44.75,1.6,0.78,FALSE,Fair,0.55
1007,TG.AMBR,20121111_221459,14.0705,-92.3318,18.6,6.4,313.66,SKS,34.66,3.75,3.3,0.65,-9.34,44.75,0.5,0.98,TRUE,Fair,0.88
1008,TG.AMBR,20121114_190205,-29.1789,-71.3863,61.5,6.2,262,SKS,8,3.75,3.2,0.5,58,44.75,0.6,0.98,FALSE,Poor,0.78
1009,TG.AMBR,20121119_094435,-5.7528,151.6402,22.9,6,81.42,SKS,71.42,18.75,1.3,0.8,33.42,20.75,0.4,0.5,TRUE,Good,0.92
1010,TG.AMBR,20101215_112930,-7.2664,128.7939,140.4,6,98.12,SKS,22.12,7,1.7,0.5,10.12,44.75,2.9,0.98,TRUE,Good,0.93
1011,TG.AMBR,20110830_065741,-6.3592,126.7502,467.2,6.9,98.83,SKS,83.83,21.75,1.1,0.95,49.83,44.75,0.5,0.98,TRUE,Fair,0.85
1012,TG.AMBR,20121210_165309,-6.4969,129.8684,161.5,7.1,96.83,SKS,-88.17,1.25,3.9,0.38,44.83,44.75,0.2,0.98,TRUE,Fair,0.83
1013,TG.AMBR,20111214_050457,-7.5278,146.814,128.5,7.1,86.15,SKS,76.15,10.25,1.6,0.68,39.15,44.75,0.5,0.98,TRUE,Fair,0.85
1014,TG.AMBR,20121107_163549,14.0318,-92.0669,38.7,7.4,313.41,SKS,31.41,44.75,3.4,0.98,-13.59,44.75,0.6,0.98,FALSE,Poor,0.76
1015,TG.AZMN,20140326_032936,-26.1642,179.2589,495.6,6.4,81.09,SKKS,-14.91,44.75,3.4,0.98,-58.91,44.75,0.3,0.98,TRUE,Fair,0.85
1016,TG.AZMN,20140401_234647,-19.6193,-70.7877,17.1,8.1,270.3,SKKS,44.3,12.5,1.4,0.3,38.3,44.75,1.4,0.98,FALSE,Good,0.47
1017,TG.AZMN,20140101_160329,-13.8767,167.2723,194.8,6.5,77.31,SKS,74.31,44.75,3.9,0.98,27.31,44.75,0.1,0.98,TRUE,Fair,0.86
1018,TG.AZMN,20140311_220312,-3.1902,148.6003,16.3,6.1,82.01,SKS,-14.99,44.75,3.9,0.98,-61.99,44.75,0.2,0.98,FALSE,Poor,0.77
1019,TG.AZMN,20140403_015829,-20.3644,-70.5007,10.6,6.6,269.42,SKS,68,9.5,1.9,0.58,30,44.75,1,0.98,TRUE,Good,0.92
1020,TG.AZMN,20150216_220054,-55.5186,-28.2292,18.1,6.3,216.17,SKS,-42.83,44.75,3.9,0.98,10.17,44.75,0.5,0.98,TRUE,Fair,0.86
1021,TG.AZMN,20140113_040104,18.9922,-66.8685,30.9,6.3,297.46,SKS,-71.54,44.75,3.9,0.98,57.46,44.75,0.6,0.98,TRUE,Fair,0.83
1022,TG.BATM,20131016_103100,-6.4787,154.9648,58,6.8,78.89,SKS,46.89,44.75,0.9,0.98,22.89,44.75,0.8,0.98,TRUE,Fair,0.84
1023,TG.BATM,20130406_044236,-3.4714,138.4743,69.4,7,87.94,SKS,67.94,14,2,0.82,46.94,44.75,1.2,0.98,FALSE,Poor,0.56
1024,TG.BATM,20140415_035701,-53.609,8.7098,10,6.8,199.19,SKS,8.19,44.75,1.7,0.98,-32.81,44.75,0.6,0.98,TRUE,Good,0.92
1025,TG.BATM,20150227_134505,-7.358,122.4906,559.1,7,101.44,SKS,-88.56,44.75,2.7,0.98,44.44,44.75,0.3,0.98,FALSE,Poor,0.75
1026,TG.BATM,20140412_201438,-11.2581,162.1387,15.3,7.6,77.52,SKS,42,8.5,2.5,0.5,27,44.75,2.2,0.98,FALSE,Fair,0.33
1027,TG.BATM,20140413_123619,-11.4669,161.9601,34.2,7.4,77.84,SKS,59.84,2.75,3.8,0.28,10.84,44.75,1,0.98,FALSE,Poor,0.62
1028,TG.BKRG,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.34,SKS,19.34,4,2.8,0.5,54.34,44.75,1.2,0.95,FALSE,Poor,0.66
1029,TG.BKRG,20140501_063636,-21.4381,170.3099,116.4,6.6,82.23,SKS,-82.77,1.75,2.6,0.3,-54.77,44.75,1.1,0.98,FALSE,Poor,0.79
1030,TG.BKRG,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.48,SKS,-41.52,44.75,3.9,0.98,14.48,44.75,0.2,0.98,TRUE,Good,0.9
1031,TG.BKRG,20140707_112354,14.724,-92.4614,53,6.9,314.29,SKS,-37.71,1.25,3.7,0.33,11.29,44.75,0.4,0.98,TRUE,Fair,0.85
1032,TG.BKRG,20140824_232141,-14.52,-73.535,70,6.8,277.23,SKS,27.23,44.75,2.3,0.98,67.23,44.75,1,0.98,FALSE,Poor,0.69
1033,TG.BKRG,20140824_232143,-14.589,-73.45,74.4,6.8,277.11,SKS,27.11,44.75,2.3,0.98,67.11,44.75,1,0.98,FALSE,Poor,0.66
1034,TG.BKRG,20131201_012415,-7.0288,128.4151,25.9,6.5,98.47,SKS,19.47,44.75,3.2,0.98,12.47,44.75,3.6,0.98,TRUE,Fair,0.81
1035,TG.BKRG,20140113_040104,18.9922,-66.8685,30.9,6.3,297.63,SKS,-58.37,44.75,3.9,0.98,78.63,44.75,0.1,0.98,TRUE,Good,0.92
1036,TG.BKRG,20131117_090456,-60.3783,-46.5876,7.9,7.8,217.44,SKS,-44.56,44.75,3.9,0.98,9.44,44.75,0,0.98,FALSE,Poor,0.63
1037,TG.BKRG,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.85,SKS,17,44.75,3,0.98,67.85,44.75,1.2,0.98,TRUE,Good,0.93
1038,TG.BRNG,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.94,SKS,63,13.5,2.1,0.8,29,44.75,1.2,0.98,FALSE,Poor,0.65
1039,TG.BRNG,20150227_134505,-7.358,122.4906,559.1,7,102.82,SKS,85.82,12.75,2.3,0.82,30.82,44.75,0.9,0.98,FALSE,Poor,0.76
1040,TG.BRNG,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.94,SKS,63,13.5,2.1,0.8,29,44.75,1.2,0.98,FALSE,Poor,0.65
1041,TG.BRNG,20151107_070431,-29.4642,-72.3015,13,6.2,261.96,SKS,-87.04,2.25,3.9,0.28,-36.04,44.75,0.2,0.98,TRUE,Fair,0.85
1042,TG.BURN,20131117_090456,-60.3783,-46.5876,7.9,7.8,217.45,SKKS,47.45,44.75,2.3,0.98,-88.55,44.75,0.5,0.98,TRUE,Good,0.96
1043,TG.BURN,20140302_093754,12.5888,-87.704,70.4,6.2,309.12,SKS,28.12,44.75,3.9,0.98,-25.88,44.75,0.4,0.98,FALSE,Poor,0.78
1044,TG.BURN,20131201_012415,-7.0288,128.4151,25.9,6.5,98.62,SKS,16.62,23,1.7,0.95,57.62,44.75,0.4,0.98,FALSE,Poor,0.77
1045,TG.BURN,20140412_201438,-11.2581,162.1387,15.3,7.6,79.03,SKS,6.03,44.75,3.5,0.98,60.03,44.75,0.7,0.98,TRUE,Fair,0.81
1046,TG.DDFL,20130812_094931,-5.4117,-81.979,12.8,6.2,293.4,SKKS,-74.6,44.75,3.5,0.98,57.4,44.75,0.3,0.98,TRUE,Good,0.95
1047,TG.DDFL,20150211_185720,-23.0653,-66.6621,203.6,6.7,266.3,SKKS,-6.7,44.75,3.9,0.98,33.3,44.75,0.1,0.98,FALSE,Poor,0.66
1048,TG.DDFL,20151107_070431,-29.4642,-72.3015,13,6.2,263.17,SKKS,-22.83,28.75,3.9,0.65,6.17,44.75,0.1,0.98,TRUE,Good,0.94
1049,TG.DDFL,20150211_185720,-23.0653,-66.6621,203.6,6.7,266.3,SKS,61.3,44.75,0.6,0.98,39.3,44.75,0.5,0.98,TRUE,Fair,0.81
1050,TG.DDFL,20130310_225151,-6.6966,148.2433,28.9,6.5,86.84,SKS,17,44.75,2.8,0.98,63,44.75,0.9,0.98,FALSE,Poor,0.76
1051,TG.DDFL,20130907_001329,14.6678,-92.0911,74.1,6.4,316.1,SKS,53.1,44.75,3.9,0.98,12.1,44.75,0,0.98,FALSE,Poor,0.77
1052,TG.DDFL,20130930_055554,-30.8752,-178.2538,37.8,6.4,87.71,SKS,76.71,44.75,2.1,0.98,35.71,44.75,0.6,0.98,FALSE,Poor,0.78
1053,TG.DDFL,20140302_093754,12.5888,-87.704,70.4,6.2,311.06,SKS,24.06,3.75,3.9,0.28,-31.94,44.75,0.4,0.98,TRUE,Fair,0.83
1054,TG.DDFL,20140315_235132,-5.6717,-80.9351,26.5,6.3,292.32,SKS,32.32,44.75,1.7,0.98,78.32,44.75,0.5,0.98,FALSE,Poor,0.72
1055,TG.DDFL,20140704_150027,-6.2304,152.8075,20,6.4,83.38,SKS,73.38,44.75,1.9,0.98,34.38,44.75,0.5,0.98,TRUE,Fair,0.83
1056,TG.DDFL,20140707_112354,14.724,-92.4614,53,6.9,316.46,SKS,26.46,44.75,2.9,0.98,30.46,44.75,3.1,0.98,TRUE,Fair,0.8
1057,TG.DDFL,20140824_232141,-14.52,-73.535,70,6.8,278.93,SKS,54,17,1.1,0.38,58,21,1.1,0.68,FALSE,Good,0.25
1058,TG.DDFL,20140824_232143,-14.589,-73.45,74.4,6.8,278.8,SKS,53,15.75,1.1,0.9,58.8,44.75,1.2,0.98,FALSE,Good,0.58
1059,TG.DDFL,20150211_185720,-23.0653,-66.6621,203.6,6.7,266.3,SKS,23,21.25,0.6,0.72,40,44.75,0.5,0.98,TRUE,Fair,0.83
1060,TG.DDFL,20130406_044236,-3.4714,138.4743,69.4,7,90.89,SKS,30.89,44.75,0.5,0.98,46.89,44.75,0.4,0.98,TRUE,Fair,0.83
1061,TG.DDFL,20130901_115232,-7.5393,128.2569,135.2,6.5,100.68,SKS,82.68,18,1.4,0.85,45.68,44.75,0.7,0.98,FALSE,Poor,0.74
1062,TG.DDFL,20140113_040104,18.9922,-66.8685,30.9,6.3,299.39,SKS,17.39,8.25,2.1,0.8,-20.61,44.75,0.5,0.98,TRUE,Good,0.94
1063,TG.DDFL,20140218_092714,14.596,-58.9719,28.3,6.5,290.95,SKS,15.95,44.75,3.9,0.98,-30.05,44.75,0.1,0.98,TRUE,Good,0.91
1064,TG.DDFL,20140803_002201,0.8323,146.1113,0,6.8,82.57,SKS,-11.43,44.75,3.9,0.98,-61.43,44.75,0.2,0.98,TRUE,Fair,0.82
1065,TG.DDFL,20141206_220510,-6.11,130.4829,116,6,98.14,SKS,67.14,44.75,0.9,0.98,43.14,44.75,0.8,0.98,FALSE,Fair,0.74
1066,TG.DDFL,20150211_185720,-23.0653,-66.6621,203.6,6.7,266.3,SKS,61.3,44.75,0.6,0.98,39.3,44.75,0.5,0.98,TRUE,Fair,0.81
1067,TG.DDFL,20160208_161913,-6.6214,154.7073,31.62,6.4,82.37,SKS,67.37,44.75,2.5,0.98,12.37,44.75,0.8,0.98,TRUE,Good,0.93
1068,TG.DDFL,20160520_181404,-25.5655,129.8841,10,6,113.23,SKS,-75.77,44.75,3.9,0.98,51.23,44.75,0.1,0.98,TRUE,Good,0.96
1069,TG.DDFL,20151121_090613,-7.1484,129.9375,82,6.1,99.27,SKS,88.27,44.75,1.7,0.98,46.27,44.75,0.5,0.98,FALSE,Poor,0.79
1070,TG.DMNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.02,SKKS,20.02,19,1.2,0.75,38.02,44.75,0.9,0.98,FALSE,Fair,0.7
1071,TG.DMNI,20150919_050647,-29.6411,-72.077,6,6.1,261.64,SKKS,-12.36,44.75,3.9,0.98,29.64,44.75,0.1,0.98,TRUE,Good,0.92
1072,TG.DMNI,20140305_095658,-14.835,169.8319,648,6.4,76.89,SKS,59.89,44.75,3.9,0.98,1.89,44.75,0.3,0.98,TRUE,Good,0.9
1073,TG.DMNI,20140619_101758,-13.6006,166.8302,59.6,6.2,78.08,SKS,-19.92,44.75,3.9,0.98,-65.92,44.75,0.4,0.98,FALSE,Poor,0.67
1074,TG.DMNI,20140707_112354,14.724,-92.4614,53,6.9,314.75,SKS,35.75,44.75,3.2,0.98,-11.25,44.75,0.5,0.98,TRUE,Fair,0.84
1075,TG.DMNI,20140729_132740,-3.422,146.769,9.8,6.1,84.05,SKS,-22.95,44.75,3.9,0.98,-86.95,44.75,0.1,0.98,FALSE,Poor,0.79
1076,TG.DMNI,20140729_132747,-3.34,146.72,12,6,84.02,SKS,-21.98,44.75,3.9,0.98,4.02,44.75,0,0.98,TRUE,Fair,0.8
1077,TG.DMNI,20140824_232141,-14.52,-73.535,70,6.8,277.46,SKS,86.46,44.75,3.9,0.98,33.46,44.75,0.4,0.98,FALSE,Poor,0.78
1078,TG.DMNI,20140824_232143,-14.589,-73.45,74.4,6.8,277.34,SKS,86.34,44.75,3.9,0.98,34.34,44.75,0.4,0.98,FALSE,Poor,0.77
1079,TG.DMNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.02,SKS,42.02,15,1,0.32,35.02,44.75,1,0.82,FALSE,Good,0.66
1080,TG.DMNI,20150422_225716,-12.0844,166.4836,84.3,6.2,76.99,SKS,-24.01,44.75,3.9,0.98,-71.01,44.75,0.5,0.98,TRUE,Fair,0.84
1081,TG.DMNI,20150507_071023,-7.3019,154.5554,30.4,7,81.71,SKS,84.71,44.75,3.9,0.98,-49.29,44.75,0.3,0.98,FALSE,Poor,0.71
1082,TG.DMNI,20150916_140322,-6.0114,151.4768,6,6.1,82.83,SKS,-4,44.75,3.6,0.98,41.83,44.75,0.3,0.98,TRUE,Good,0.95
1083,TG.DMNI,20150227_134505,-7.358,122.4906,559.1,7,103.1,SKS,60.1,15.5,1.2,0.45,43.1,11.75,1.2,0.25,FALSE,Fair,0.59
1084,TG.DMNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.02,SKS,44.02,15,1.1,0.32,33.02,44.75,1.1,0.72,FALSE,Fair,0.68
1085,TG.DMNI,20151217_194953,15.8009,-93.6294,85,6.6,316.38,SKS,-57.62,44.75,3.9,0.98,68.38,44.75,0.3,0.98,FALSE,Poor,0.46
1086,TG.DMNI,20160212_100224,-9.6338,119.4013,28,6.3,106.85,SKS,46,14,1.8,0.78,71,44.75,1.4,0.98,FALSE,Fair,0.51
1087,TG.GANZ,20140402_161326,7.851,-82.3332,24.6,6,301.5,SKS,45.5,44.75,3.9,0.98,-79.5,44.75,0.2,0.98,TRUE,Good,0.93
1088,TG.GANZ,20140113_040104,18.9922,-66.8685,30.9,6.3,297.77,SKS,24.77,44.75,2.4,0.98,-21.23,44.75,0.1,0.98,TRUE,Good,0.98
1089,TG.GANZ,20140218_092714,14.596,-58.9719,28.3,6.5,289.37,SKS,14.37,44.75,3.9,0.98,55.37,44.75,0.1,0.98,TRUE,Good,0.95
1090,TG.GANZ,20140412_201438,-11.2581,162.1387,15.3,7.6,79.19,SKS,59.19,44.75,2.2,0.98,15,44.75,1.1,0.98,FALSE,Poor,0.47
1091,TG.GUDA,20101213_011442,-6.5265,155.6959,144.8,6.2,80.09,SKS,-13.91,44.75,3.9,0.98,-59.91,44.75,0.3,0.98,TRUE,Fair,0.8
1092,TG.GUDA,20110101_095658,-26.8513,-63.2373,584.3,7,260.19,SKS,9.19,12.5,1.9,0.7,41.19,44.75,1,0.98,FALSE,Poor,0.68
1093,TG.GUDA,20110109_100343,-19.2745,168.3791,20.7,6.5,81.65,SKS,-1.35,44.75,1.8,0.98,41.65,44.75,0.3,0.98,TRUE,Fair,0.85
1094,TG.GUDA,20110101_095658,-26.8513,-63.2373,584.3,7,260.19,SKS,8.19,20,2.6,0.9,43.19,44.75,1.1,0.98,FALSE,Poor,0.51
1095,TG.KHVA,20110306_143242,-56.41,-26.68,101.2,6.5,215.13,SKS,-66.87,44.75,3.9,0.98,58.13,44.75,0.3,0.98,FALSE,Poor,0.13
1096,TG.KHVA,20110407_131123,17.2651,-94.1439,165.1,6.7,317.29,SKS,-24.71,44.75,3.9,0.98,29.29,44.75,0.7,0.98,FALSE,Poor,0.58
1097,TG.KZRT,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.7,SKKS,-3.3,44.75,3.9,0.98,37.7,44.75,0.1,0.98,TRUE,Good,0.94
1098,TG.KZRT,20150202_104948,-32.6484,-67.1501,172.7,6.3,255.84,SKKS,83.84,44.75,2.3,0.98,-51.16,44.75,0.4,0.98,TRUE,Good,0.91
1099,TG.KZRT,20150916_231841,-31.5622,-71.4262,28.41,7,259.32,SKS,23.32,15,2.5,0.73,68.32,44.75,2.5,0.98,FALSE,Poor,0.53
1100,TG.KZRT,20160528_094659,-56.2409,-26.9353,78,7.2,215.5,SKS,22.5,44.75,0.7,0.98,-9.5,44.75,0.3,0.98,FALSE,Poor,0.74
1101,TG.KZRT,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.7,SKS,74.7,44.75,2.6,0.98,-25.3,44.75,3.9,0.98,TRUE,Good,0.92
1102,TG.KZRT,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.72,SKS,41.72,44.75,3.9,0.98,87.72,44.75,0.1,0.98,TRUE,Fair,0.86
1103,TG.KZRT,20140707_112354,14.724,-92.4614,53,6.9,314.94,SKS,32.94,44.75,3.9,0.98,-20.06,44.75,0.3,0.98,TRUE,Good,0.9
1104,TG.KZRT,20140729_104613,17.81,-95.501,99,6.4,319.32,SKS,-51.68,44.75,3.1,0.98,88.32,44.75,0.9,0.98,TRUE,Fair,0.82
1105,TG.KZRT,20140824_232141,-14.52,-73.535,70,6.8,277.64,SKS,83.64,44.75,1.1,0.98,46.64,44.75,0.5,0.98,TRUE,Good,0.93
1106,TG.KZRT,20140824_232143,-14.589,-73.45,74.4,6.8,277.52,SKS,87.52,44.75,1.8,0.98,43.52,44.75,0.5,0.98,TRUE,Fair,0.8
1107,TG.KZRT,20150430_104505,-5.3537,151.8023,54.7,6.6,82.22,SKS,-14.78,1.75,3.9,0.33,-62.78,44.75,0.1,0.98,TRUE,Good,0.92
