BDASxx_SA SKS EQ103340324   28.43   35.09    6.00   13.00    1.45    0.35   58.80   58.80     28.349  139.187  470.000 A    35.6815    28.7882
BDASxx_SA SKS EQ103420524   28.43   35.09    9.00    3.00    1.70    0.22  209.42   29.42    -56.412  -25.741   29.400 A    34.8071    27.9283
BDASxx_SA SKS EQ110122132   28.43   35.09    8.00    4.00    1.60    0.15   59.65   59.65     26.973  139.882  512.000 A    35.6717    28.7706
BDASxx_SA SKS EQ110381953   28.43   35.09   27.00    7.00    1.40    0.28   81.61   81.60     -7.154  155.184  415.000 B    35.4764    28.4870
BDASxx_SA SKS EQ110411441   28.43   35.09   13.00    1.50    1.90    0.18   87.40   87.40      4.077  123.039  525.000 A    35.8012    28.4623
BDASxx_SA SKS EQ110651432   28.43   35.09    9.00    1.50    1.75    0.12  209.88   29.88    -56.422  -27.063   87.700 A    34.8067    27.9368
BDASxx_SA SKS EQ112451347   28.43   35.09  173.00    9.50    1.70    0.55  247.70   67.70    -28.398  -63.029  578.900 B    34.6574    28.2525
BDASxx_SA SKS EQ112460448   28.43   35.09    7.00    2.50    1.55    0.17  209.78   29.78    -56.451  -26.847   84.000 A    34.8071    27.9356
BDASxx_SA SKS EQ112521941   28.43   35.09   17.00    2.00    1.95    0.15  348.16   78.16     49.535 -126.893   22.000 A    34.9757    28.9755
BDASxx_SA SKS EQ112571810   28.43   35.09    8.00    8.50    1.35    0.47   23.85   23.85     53.107  172.984   15.000 A    35.3603    29.0415
BDASxx_SA SKS EQ113180405   28.43   35.09   13.00    3.50    1.90    0.38   89.97   89.97     -0.949  126.910   17.000 A    35.7445    28.4304
BDASxx_SA SKS EQ113261848   28.43   35.09    4.00    2.00    1.65    0.22  260.96   80.96    -15.364  -65.090  549.900 A    34.5980    28.3517
BDASxx_SA SKS EQ113450954   28.43   35.09    8.00    7.00    1.80    0.47  210.60   30.60    -56.009  -28.184  116.000 B    34.8021    27.9431
BDASxx_SA SKS EQ120010527   28.43   35.09   18.00   10.00    1.60    0.30   56.64   56.64     31.456  138.072  365.300 A    35.6978    28.8302
BDASxx_SA SKS EQ120211847   28.43   35.09   14.00    2.50    2.30    0.20  303.68   33.69     14.873  -93.005   45.000 B    34.7241    28.6739
BDASxx_SA SKS EQ121051513   28.43   35.09    0.00    8.00    1.40    0.25   34.33   34.33     49.380  155.651   90.300 A    35.5010    29.0318
BDASxx_SA SKS EQ121080350   28.43   35.09   12.00    5.00    1.80    0.25  246.06   66.06    -32.625  -71.365   29.000 B    34.7151    28.2635
BDASxx_SA SKS EQ121490507   28.43   35.09    1.00    9.00    1.55    0.40  248.07   68.07    -28.043  -63.094  586.900 A    34.6558    28.2551
BDASxx_SA SKS EQ122071120   28.43   35.09   13.00   19.00    1.20    0.43   81.72   81.72     -9.694  159.727   20.000 A    35.4441    28.4815
